id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
212,1668547276716011520,"https://twitter.com/Rhenaldtri/statuses/1668547276716011520","https://twitter.com/Rhenaldtri/statuses/1668547276716011520","Rhenaldtri","@kiminigyu @PSSI @erickthohir @idextratime @Bundesliga_DE Mantap banget ini pak Erick Thohir Gandeng Operator Bundesliga Jerman Liga Terbaik ASEAN #ETBundesliga","@kiminigyu @PSSI @erickthohir @idextratime @Bundesliga_DE Mantap banget ini pak Erick Thohir Gandeng Operator Bundesliga Jerman Liga Terbaik ASEAN #ETBundesliga","2023-06-13 05:14:05","Twitter Web App",0,0,"in","","reply","kiminigyu",2504603516,1668541797533097984,"",0,0,1530777893684793350,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",440,14,8,"2022-05-29 01:07:52","a","","",
213,1668547192532140032,"https://twitter.com/tempatsambattt0/statuses/1668547192532140032","https://twitter.com/tempatsambattt0/statuses/1668547192532140032","tempatsambattt0","Erick Thohir terus melakukan terobosan semenjak menjabat menjadi ketua umum PSSI.  Kali ini, Erick Thohir berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL) Liga Terbaik ASEAN  #ETBundesliga https://t.co/lgSXPeRUme","Erick Thohir terus melakukan terobosan semenjak menjabat menjadi ketua umum PSSI.  Kali ini, Erick Thohir berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL) Liga Terbaik ASEAN  #ETBundesliga https://t.co/lgSXPeRUme","2023-06-13 05:13:45","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1594247870781091840,"https://pbs.twimg.com/profile_images/1597525256075325440/Nfgv_kDH_normal.jpg",436,99,95,"2022-11-20 03:35:44","apa ya bingung","","",
214,1668547143244861440,"https://twitter.com/Nananatry1/statuses/1668547143244861440","https://twitter.com/Nananatry1/statuses/1668547143244861440","Nananatry1","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:13:33","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1594672916096221185,"https://pbs.twimg.com/profile_images/1667079272492855298/UiDrXF7o_normal.jpg",654,78,584,"2022-11-21 07:43:52","","","",
215,1668547120075542528,"https://twitter.com/GusGenduts/statuses/1668547120075542528","https://twitter.com/GusGenduts/statuses/1668547120075542528","GusGenduts","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:13:28","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1603655875083657216,"https://pbs.twimg.com/profile_images/1603656031417950208/37DGhbBK_normal.jpg",104,3,0,"2022-12-16 02:38:57","Awakku lemu~","","",
216,1668547061946675200,"https://twitter.com/kayla__1402/statuses/1668547061946675200","https://twitter.com/kayla__1402/statuses/1668547061946675200","kayla__1402","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:13:14","Twitter for Android",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1599251403998138368,"https://pbs.twimg.com/profile_images/1605095488050835457/m7SrK5g4_normal.jpg",174,9,4,"2022-12-03 22:57:13","","","",
217,1668547057240674304,"https://twitter.com/RAshrianti/statuses/1668547057240674304","https://twitter.com/RAshrianti/statuses/1668547057240674304","RAshrianti","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:13:13","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1599213991024132098,"https://pbs.twimg.com/profile_images/1599218384943869953/3I7Cgac__normal.jpg",466,49,43,"2022-12-03 20:28:31","","","",
218,1668547053432225795,"https://twitter.com/CantikaAndini9/statuses/1668547053432225795","https://twitter.com/CantikaAndini9/statuses/1668547053432225795","CantikaAndini9","Pak Erick Thohir selaku ketua PSSI menjalin kerja sama  dengan Bundesliga Liga Terbaik ASEAN  #ETBundesliga https://t.co/gEeUFSTqoh","Pak Erick Thohir selaku ketua PSSI menjalin kerja sama  dengan Bundesliga Liga Terbaik ASEAN  #ETBundesliga https://t.co/gEeUFSTqoh","2023-06-13 05:13:12","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1618975688572403712,"https://pbs.twimg.com/profile_images/1660803423074406401/ZFwwD4Wy_normal.jpg",60,23,22,"2023-01-27 09:14:44","","","",
219,1668546967805521920,"https://twitter.com/larilarilah/statuses/1668546967805521920","https://twitter.com/larilarilah/statuses/1668546967805521920","larilarilah","Erick Thohir terus melakukan terobosan sejak menjabat sebagai Ketum PSSI, kali ini beliau berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL)  Liga Terbaik ASEAN  #ETBundesliga https://t.co/k7eXfcQZBJ","Erick Thohir terus melakukan terobosan sejak menjabat sebagai Ketum PSSI, kali ini beliau berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL)  Liga Terbaik ASEAN  #ETBundesliga https://t.co/k7eXfcQZBJ","2023-06-13 05:12:51","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,754548354722308097,"https://pbs.twimg.com/profile_images/1637380718245588992/H8BxrxAV_normal.jpg",237,21,24,"2016-07-17 01:28:41","","","",
220,1668546953830072321,"https://twitter.com/brceads/statuses/1668546953830072321","https://twitter.com/brceads/statuses/1668546953830072321","brceads","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:12:48","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,794553963055980545,"https://pbs.twimg.com/profile_images/1642712360183017473/mmQPXK78_normal.jpg",181,0,1,"2016-11-04 10:56:41","","","",
221,1668546933236076545,"https://twitter.com/kipacs_angin/statuses/1668546933236076545","https://twitter.com/kipacs_angin/statuses/1668546933236076545","kipacs_angin","@kiminigyu @PSSI @erickthohir @idextratime @Bundesliga_DE Mantap nih,upaya pak Erick Thohir patut kita apresiasi  Liga Terbaik ASEAN  #ETBundesliga","@kiminigyu @PSSI @erickthohir @idextratime @Bundesliga_DE Mantap nih,upaya pak Erick Thohir patut kita apresiasi  Liga Terbaik ASEAN  #ETBundesliga","2023-06-13 05:12:43","Twitter for Android",0,0,"in","","reply","kiminigyu",2504603516,1668541797533097984,"",0,0,1450410408,"https://pbs.twimg.com/profile_images/1498110016649592832/26b17Zll_normal.jpg",86,26,6,"2013-05-22 23:14:36","","","",
222,1668546923354025984,"https://twitter.com/PrimadaniLia/statuses/1668546923354025984","https://twitter.com/PrimadaniLia/statuses/1668546923354025984","PrimadaniLia","Sejak menjabat sebagai Ketua Umum PSSI, Erick Thohir terus melakukan terobosan.  Kali ini, Erick Thohir berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL). Liga Terbaik ASEAN #ETBundesliga https://t.co/Dwg2viOflC","Sejak menjabat sebagai Ketua Umum PSSI, Erick Thohir terus melakukan terobosan.  Kali ini, Erick Thohir berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL). Liga Terbaik ASEAN #ETBundesliga https://t.co/Dwg2viOflC","2023-06-13 05:12:41","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1597504440151707648,"https://pbs.twimg.com/profile_images/1606797975816396800/1np164Hn_normal.jpg",253,29,26,"2022-11-29 03:15:27","","","",
223,1668546914047111168,"https://twitter.com/mlvnnn_/statuses/1668546914047111168","https://twitter.com/mlvnnn_/statuses/1668546914047111168","mlvnnn_","Dilihat dari rekam jejaknya, Erick Thohir banyak membawa keberhasilan yaitu di BUMN maupun di PSSI, oleh karena itu banyak masyarakat yang menginginkan beliau menjadi Cawapres.  @erickthohir  #GanjarErickDuetTerbaik https://t.co/JdTZlECPGx","Dilihat dari rekam jejaknya, Erick Thohir banyak membawa keberhasilan yaitu di BUMN maupun di PSSI, oleh karena itu banyak masyarakat yang menginginkan beliau menjadi Cawapres.  @erickthohir  #GanjarErickDuetTerbaik https://t.co/JdTZlECPGx","2023-06-13 05:12:39","Twitter for iPhone",4,3,"in","","original","",0,0,"",0,0,575962595,"https://pbs.twimg.com/profile_images/1590235994380333059/uyQFE6Qw_normal.jpg",4525,653,782,"2012-05-10 01:36:56","","Tangerang, Banten","",
224,1668546813522223104,"https://twitter.com/tanzgguh/statuses/1668546813522223104","https://twitter.com/tanzgguh/statuses/1668546813522223104","tanzgguh","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:12:15","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1306584662,"https://pbs.twimg.com/profile_images/1433476924362215425/IGAo_kSA_normal.jpg",256,23,23,"2013-03-27 01:19:52","Sedang sedang saja","","",
225,1668546691509948416,"https://twitter.com/utmfelia/statuses/1668546691509948416","https://twitter.com/utmfelia/statuses/1668546691509948416","utmfelia","kerjasama PSSI dan operator bundesliga mendapatkan banyak pujian, pak Erick Thohir berupaya untuk kemajuan sepakbola Indonesia agar Indonesia menjadi Liga Terbaik ASEAN  #ETBundesliga https://t.co/kHW55LTiiQ","kerjasama PSSI dan operator bundesliga mendapatkan banyak pujian, pak Erick Thohir berupaya untuk kemajuan sepakbola Indonesia agar Indonesia menjadi Liga Terbaik ASEAN  #ETBundesliga https://t.co/kHW55LTiiQ","2023-06-13 05:11:46","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1628898275653996544,"https://pbs.twimg.com/profile_images/1661742225280335877/gzu3Ra6p_normal.jpg",56,48,36,"2023-02-23 18:23:30","","","",
226,1668546616301850624,"https://twitter.com/nayla_0123/statuses/1668546616301850624","https://twitter.com/nayla_0123/statuses/1668546616301850624","nayla_0123","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:11:28","Twitter for Android",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1599238806120517632,"https://pbs.twimg.com/profile_images/1605736988745043970/eIUBPU9Q_normal.jpg",196,39,9,"2022-12-03 22:07:17","Tukang kepo","","",
227,1668546588325875712,"https://twitter.com/Tinaagustin56/statuses/1668546588325875712","https://twitter.com/Tinaagustin56/statuses/1668546588325875712","Tinaagustin56","Sejak menjabat sebagai Ketua Umum PSSI, Erick Thohir terus melakukan terobosan.  Kali ini, Erick Thohir berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL) Liga Terbaik ASEAN  #ETBundesliga https://t.co/lZiNalKqXC","Sejak menjabat sebagai Ketua Umum PSSI, Erick Thohir terus melakukan terobosan.  Kali ini, Erick Thohir berhasil menjalin kerja sama dengan operator Bundesliga, Deutsche Fussball Liga (DFL) Liga Terbaik ASEAN  #ETBundesliga https://t.co/lZiNalKqXC","2023-06-13 05:11:21","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,1571150316586020864,"https://pbs.twimg.com/profile_images/1571714860693729281/_DfX-60Y_normal.jpg",349,25,27,"2022-09-17 10:53:31","","","",
228,1668546550275141632,"https://twitter.com/v_schanzia/statuses/1668546550275141632","https://twitter.com/v_schanzia/statuses/1668546550275141632","v_schanzia","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:11:12","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1374876948153860099,"https://pbs.twimg.com/profile_images/1413843231675015170/kUO58kNq_normal.jpg",1468,96,85,"2021-03-24 20:13:12","Countryside gurl~ Yuk mutualan tp jangan unfol yaww 😣","SMG, IDN 📍","",
229,1668546540330442762,"https://twitter.com/rahmat_haffiz/statuses/1668546540330442762","https://twitter.com/rahmat_haffiz/statuses/1668546540330442762","rahmat_haffiz","erick thohir satset lakukan kerjasama PSSI dengan DFL .@erickthohir  #kerjasamasepakbola #ligajerman #indonesiamaju #sepakboladunia  #roketindo #pssi #Dfl #kerjanyata #kerjasatset #erickmeroket #erickthohirketumpssi https://t.co/qEkoCqVhm3","erick thohir satset lakukan kerjasama PSSI dengan DFL .@erickthohir  #kerjasamasepakbola #ligajerman #indonesiamaju #sepakboladunia  #roketindo #pssi #Dfl #kerjanyata #kerjasatset #erickmeroket #erickthohirketumpssi https://t.co/qEkoCqVhm3","2023-06-13 05:11:09","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1635448871768985601,"https://pbs.twimg.com/profile_images/1635450244350742528/6J5VYlGw_normal.jpg",141,397,290,"2023-03-13 21:14:36","BangkitBersamaET.","","",
230,1668546499553411072,"https://twitter.com/hilmiyafitriaa/statuses/1668546499553411072","https://twitter.com/hilmiyafitriaa/statuses/1668546499553411072","hilmiyafitriaa","langkah selanjutnya yang fi ambil Erick Thohir guna mewujudkan Liga Terbaik ASEAN  adalah Erick Tohir bekerja sama langsung dengan operator Bundesliga asal Jerman. https://t.co/4TiVgXPRE6","langkah selanjutnya yang fi ambil Erick Thohir guna mewujudkan Liga Terbaik ASEAN  adalah Erick Tohir bekerja sama langsung dengan operator Bundesliga asal Jerman. https://t.co/4TiVgXPRE6","2023-06-13 05:11:00","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1667068009339568128,"https://pbs.twimg.com/profile_images/1667068131645485056/XwgkPAAi_normal.png",9,72,71,"2023-06-09 03:16:29","","","",
231,1668546326169264128,"https://twitter.com/violinred57/statuses/1668546326169264128","https://twitter.com/violinred57/statuses/1668546326169264128","violinred57","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:10:18","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1394822255125831683,"https://pbs.twimg.com/profile_images/1395310560611246080/kTyogxs4_normal.jpg",523,36,51,"2021-05-18 21:08:58","","","",
232,1668546304023359490,"https://twitter.com/RomanAgustav/statuses/1668546304023359490","https://twitter.com/RomanAgustav/statuses/1668546304023359490","RomanAgustav","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:10:13","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1227906764,"https://pbs.twimg.com/profile_images/3320089597/6682080c220a2072784e76dfe1ce0f1e_normal.jpeg",610,12,4,"2013-02-28 11:33:06","Orang Galau tingkat dewa","","",
233,1668546260251578368,"https://twitter.com/nikinazataa/statuses/1668546260251578368","https://twitter.com/nikinazataa/statuses/1668546260251578368","nikinazataa","Keren banget pokonya bapak Erick Thohir berusaha menjadi Liga Terbaik ASEAN https://t.co/eroKX5akMK #ETBundesliga https://t.co/g8GYpFcIfo","Keren banget pokonya bapak Erick Thohir berusaha menjadi Liga Terbaik ASEAN https://t.co/eroKX5akMK #ETBundesliga https://t.co/g8GYpFcIfo","2023-06-13 05:10:03","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,2583292148,"https://pbs.twimg.com/profile_images/1653391320935989248/dHKzdDPv_normal.jpg",46325,228,409,"2014-06-23 00:01:49","Naturally introverted, selectively extroverted.","","",
234,1668546258016038914,"https://twitter.com/mudahsajya/statuses/1668546258016038914","https://twitter.com/mudahsajya/statuses/1668546258016038914","mudahsajya","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:10:02","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1111841816,"https://pbs.twimg.com/profile_images/1462109777958354945/r6IdnQKT_normal.jpg",417,40,40,"2013-01-22 10:30:45","Berjuang dulu","","",
235,1668546214600773633,"https://twitter.com/skintny/statuses/1668546214600773633","https://twitter.com/skintny/statuses/1668546214600773633","skintny","Erick Thohir berharap kerjasama PSSI - JFA mampu dongkrak prestasi Timnas Indonesia dan jadi Liga Terbaik ASEAN  #ETBundesliga https://t.co/2VS20F0l3G","Erick Thohir berharap kerjasama PSSI - JFA mampu dongkrak prestasi Timnas Indonesia dan jadi Liga Terbaik ASEAN  #ETBundesliga https://t.co/2VS20F0l3G","2023-06-13 05:09:52","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,768565706841399296,"https://pbs.twimg.com/profile_images/1599022891126820867/TGT-dk5b_normal.jpg",214,59,49,"2016-08-24 17:48:38","","","",
236,1668546177388937216,"https://twitter.com/jjarwandi/statuses/1668546177388937216","https://twitter.com/jjarwandi/statuses/1668546177388937216","jjarwandi","@kiminigyu @StenlyAsaria @PSSI @erickthohir @idextratime @Bundesliga_DE Sepakbola Indonesia berupaya untuk menjadi Liga Terbaik ASEAN dan untuk mewujudkan hal tersebut maka Erick Thohir menggandeng operator Bundesliga Jerman  #ETBundesliga","@kiminigyu @StenlyAsaria @PSSI @erickthohir @idextratime @Bundesliga_DE Sepakbola Indonesia berupaya untuk menjadi Liga Terbaik ASEAN dan untuk mewujudkan hal tersebut maka Erick Thohir menggandeng operator Bundesliga Jerman  #ETBundesliga","2023-06-13 05:09:43","Twitter Web App",0,0,"in","","reply","kiminigyu",2504603516,1668541797533097984,"",0,0,1598933775857033216,"https://pbs.twimg.com/profile_images/1598940351116419072/HVzLnoyq_normal.jpg",429,47,41,"2022-12-03 01:55:05","","","",
237,1668546082509553664,"https://twitter.com/nona_vonee/statuses/1668546082509553664","https://twitter.com/nona_vonee/statuses/1668546082509553664","nona_vonee","Dengan komitmen yang diberikan oleh Pak Erick Thohir disitu juga dapat membangkitkan sepak bola indonesia maju atas dorongannya dengan kerjasama yang dilakukan ini demi Liga Terbaik ASEAN yang diharapkan akan semakin mudah dicapainya, #ETBundesliga https://t.co/i3eaazduVH","Dengan komitmen yang diberikan oleh Pak Erick Thohir disitu juga dapat membangkitkan sepak bola indonesia maju atas dorongannya dengan kerjasama yang dilakukan ini demi Liga Terbaik ASEAN yang diharapkan akan semakin mudah dicapainya, #ETBundesliga https://t.co/i3eaazduVH","2023-06-13 05:09:20","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1261684748528697350,"https://pbs.twimg.com/profile_images/1626139559028490240/veaCDTkb_normal.jpg",4910,134,11047,"2020-05-16 11:47:52","DM For Business Inquiries","Jakarta Timur","",
238,1668545943376125953,"https://twitter.com/Ruby__zz/statuses/1668545943376125953","https://twitter.com/Ruby__zz/statuses/1668545943376125953","Ruby__zz","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:08:47","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1570454275494678529,"https://pbs.twimg.com/profile_images/1571469035883331584/LZ3Bpd3f_normal.jpg",259,39,68,"2022-09-15 12:47:37","","","",
239,1668545913936293888,"https://twitter.com/Praja8664/statuses/1668545913936293888","https://twitter.com/Praja8664/statuses/1668545913936293888","Praja8664","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:08:40","Twitter for Android",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1594678966778204161,"https://pbs.twimg.com/profile_images/1595185187272282113/QRk9Ow4l_normal.jpg",317,0,1,"2022-11-21 08:07:52","","","",
240,1668545894646697984,"https://twitter.com/kamemeut11/statuses/1668545894646697984","https://twitter.com/kamemeut11/statuses/1668545894646697984","kamemeut11","sejak pak Erick Thohir jadi ketua PSSI makin terlihat banyak sekali perubahan yang jauh lebih baik, apalagi skrang gandeng operator bundesliga semoga Indonesia bisa jadi Liga Terbaik ASEAN  #ETBundesliga https://t.co/dzKmQVJH1Z","sejak pak Erick Thohir jadi ketua PSSI makin terlihat banyak sekali perubahan yang jauh lebih baik, apalagi skrang gandeng operator bundesliga semoga Indonesia bisa jadi Liga Terbaik ASEAN  #ETBundesliga https://t.co/dzKmQVJH1Z","2023-06-13 05:08:36","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1622489321168322560,"https://pbs.twimg.com/profile_images/1630459238123474945/Clwn63MU_normal.jpg",108,77,44,"2023-02-06 01:56:21","Kosong","","",
241,1668545885742174208,"https://twitter.com/katanywaa/statuses/1668545885742174208","https://twitter.com/katanywaa/statuses/1668545885742174208","katanywaa","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:08:33","Twitter Web App",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,1123766954,"https://pbs.twimg.com/profile_images/1462107191494647808/MR1v9_ap_normal.jpg",450,39,39,"2013-01-26 21:32:39","Gak tau mau isi apa","","",
242,1668545876892213248,"https://twitter.com/bkahasa/statuses/1668545876892213248","https://twitter.com/bkahasa/statuses/1668545876892213248","bkahasa","RT @kiminigyu: Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga http…","Erick Thohir Gandeng Operator Bundesliga Jerman, Upaya PSSI Jadikan Liga Indonesia Terbaik ASEAN.  -UTAS- #ETBundesliga https://t.co/67IJN60CEO","2023-06-13 05:08:31","Twitter for Android",0,72,"in","","retweet","",0,0,"kiminigyu",2504603516,1668541797533097984,796291332696219648,"https://pbs.twimg.com/profile_images/1635548203784503296/50357Mj5_normal.png",612,209,165,"2016-11-09 05:00:22","Bussines.❦ Selling account and username only. Kindly mention me after you leave a dirrect message. Work hours on 1O.OO – 22.OO.","QRIS.","",
243,1668545842398248960,"https://twitter.com/Dwimaha78771958/statuses/1668545842398248960","https://twitter.com/Dwimaha78771958/statuses/1668545842398248960","Dwimaha78771958","Semoga pake Erick Thohir bisa bekerja sama sama PSSI Liga Terbaik ASEAN  #ETBundesliga https://t.co/AozSa1GVL6","Semoga pake Erick Thohir bisa bekerja sama sama PSSI Liga Terbaik ASEAN  #ETBundesliga https://t.co/AozSa1GVL6","2023-06-13 05:08:23","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1604975756559323136,"https://pbs.twimg.com/profile_images/1608682421419139073/QDtkYw20_normal.jpg",134,9,6,"2022-12-19 18:03:49","","Sumedang Selatan, Indonesia","",
244,1668545791638798336,"https://twitter.com/bkahasa/statuses/1668545791638798336","https://twitter.com/bkahasa/statuses/1668545791638798336","bkahasa","RT @MakmumMsjd: Sat-set banget ya Pak Erick Thohir untuk memajukan sepakbola Indonesia. Beliau terbang ke Jerman dan menjalin kerjasama PSS…","Sat-set banget ya Pak Erick Thohir untuk memajukan sepakbola Indonesia. Beliau terbang ke Jerman dan menjalin kerjasama PSSI - Budesliga Jerman utk menjadikan Liga Indonesia sbg Liga Terbaik ASEAN. #ETBundesliga https://t.co/NBIhpelb9E","2023-06-13 05:08:11","Twitter for Android",0,1,"in","","retweet","",0,0,"MakmumMsjd",1288775684333035520,1668543742784212993,796291332696219648,"https://pbs.twimg.com/profile_images/1635548203784503296/50357Mj5_normal.png",612,209,165,"2016-11-09 05:00:22","Bussines.❦ Selling account and username only. Kindly mention me after you leave a dirrect message. Work hours on 1O.OO – 22.OO.","QRIS.","",
